"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"220171","Number of national feature films not shot digitally ","LTU","Lithuania","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MLI","Mali","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MLI","Mali","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MLI","Mali","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PRI","Puerto Rico","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PRI","Puerto Rico","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PRI","Puerto Rico","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PRI","Puerto Rico","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PRI","Puerto Rico","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SEN","Senegal","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SEN","Senegal","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SEN","Senegal","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SEN","Senegal","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SEN","Senegal","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SEN","Senegal","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SEN","Senegal","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SGP","Singapore","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SGP","Singapore","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SGP","Singapore","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SGP","Singapore","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SGP","Singapore","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ZAF","South Africa","2011","2011",22,,
"220171","Number of national feature films not shot digitally ","ZAF","South Africa","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ZAF","South Africa","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ZAF","South Africa","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ZAF","South Africa","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SYR","Syrian Arab Republic","2011","2011",1,,
"220171","Number of national feature films not shot digitally ","VEN","Venezuela (Bolivarian Republic of)","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","VEN","Venezuela (Bolivarian Republic of)","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","VEN","Venezuela (Bolivarian Republic of)","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","VEN","Venezuela (Bolivarian Republic of)","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","VEN","Venezuela (Bolivarian Republic of)","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MNE","Montenegro","2011","2011",3,,
"220171","Number of national feature films not shot digitally ","MNE","Montenegro","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MNE","Montenegro","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MNE","Montenegro","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","DNK","Denmark","2011","2011",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","FRA","France","2011","2011",69.5,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","FRA","France","2012","2012",65.2,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","FRA","France","2013","2013",69.3,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","HUN","Hungary","2016","2016",86.3,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","HUN","Hungary","2017","2017",89.2,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IRL","Ireland","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IRL","Ireland","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","SVK","Slovakia","2011","2011",75,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","SVK","Slovakia","2012","2012",76.2,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","SVK","Slovakia","2013","2013",86.4,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","SVK","Slovakia","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","SVK","Slovakia","2015","2015",96.2,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","SVK","Slovakia","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","SVK","Slovakia","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARM","Armenia","2011","2011",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARM","Armenia","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARM","Armenia","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARM","Armenia","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARM","Armenia","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARM","Armenia","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARM","Armenia","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ABW","Aruba","2011","2011",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BMU","Bermuda","2011","2011",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BTN","Bhutan","2011","2011",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KHM","Cambodia","2011","2011",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KHM","Cambodia","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KHM","Cambodia","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KHM","Cambodia","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KHM","Cambodia","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","EST","Estonia","2011","2011",46.2,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","EST","Estonia","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","EST","Estonia","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","EST","Estonia","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","EST","Estonia","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","EST","Estonia","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","EST","Estonia","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GAB","Gabon","2011","2011",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GAB","Gabon","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GAB","Gabon","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GAB","Gabon","2016","2016",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GAB","Gabon","2017","2017",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LTU","Lithuania","2011","2011",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LTU","Lithuania","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LTU","Lithuania","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LTU","Lithuania","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LTU","Lithuania","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LTU","Lithuania","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LTU","Lithuania","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MLI","Mali","2011","2011",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MLI","Mali","2016","2016",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MLI","Mali","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PRI","Puerto Rico","2011","2011",100,,
